entrez,symbol,term_name,term_id,source
2597,GAPDH,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2617,GARS,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2619,GAS1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2622,GAS8,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
57798,GATAD1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
8729,GBF1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2729,GCLC,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
8487,GEMIN2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
50628,GEMIN4,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
79833,GEMIN6,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
54960,GEMIN8,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
51608,GET4,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2671,GFER,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
85476,GFM1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2673,GFPT1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
26058,GIGYF2,Positive hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000017,CRB
100527949,GIMAP1-GIMAP5,Positive hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000017,CRB
84296,GINS4,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
10755,GIPC1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
125111,GJD3,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2733,GLE1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
11146,GLMN,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
392465,GLOD5,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2764,GMFB,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
29925,GMPPB,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
9950,GOLGA5,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
51026,GOLT1B,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
54856,GON4L,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
54856,GON4L,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
9570,GOSR2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
55094,GPATCH1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
27238,GPKOW,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
11321,GPN1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
27239,GPR162,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2828,GPR4,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2879,GPX4,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
160622,GRASP,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2915,GRM5,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
80273,GRPEL1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2926,GRSF1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
51527,GSKIP,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2936,GSR,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2941,GSTA4,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
9446,GSTO1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
170825,GSX2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2958,GTF2A2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2960,GTF2E1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2961,GTF2E2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2962,GTF2F1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2963,GTF2F2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2966,GTF2H2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2969,GTF2I,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2971,GTF3A,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2975,GTF3C1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2976,GTF3C2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
9330,GTF3C3,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
9328,GTF3C5,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
112495,GTF3C6,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
84705,GTPBP3,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
23560,GTPBP4,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
29083,GTPBP8,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
9626,GUCA1C,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
2987,GUK1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
474382,H2AFB1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
474381,H2AFB2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
83740,H2AFB3,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3014,H2AFX,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
57817,HAMP,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
23438,HARS2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
54930,HAUS4,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
8841,HDAC3,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
54497,HEATR5B,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
25831,HECTD1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
9146,HGS,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
138050,HGSNAT,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
10086,HHLA1,Positive hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000017,CRB
25988,HINFP,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3096,HIVEP1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3145,HMBS,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
10363,HMG20A,Positive hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000017,CRB
3149,HMGB3,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3156,HMGCR,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3157,HMGCS1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
22993,HMGXB3,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3192,HNRNPU,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
11100,HNRNPUL1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3221,HOXC4,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3222,HOXC5,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3223,HOXC6,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3281,HSBP1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
150274,HSCB,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3028,HSD17B10,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
51478,HSD17B7,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3299,HSF4,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3329,HSPD1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3336,HSPE1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
100529241,HSPE1-MOB4,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
170572,HTR3C,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
219844,HYLS1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
10525,HYOU1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
55699,IARS2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3422,IDI1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
51124,IER3IP1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
10437,IFI30,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3476,IGBP1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
10642,IGF2BP1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3508,IGHMBP2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
147710,IGSF23,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
121457,IKBIP,Positive hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000017,CRB
10320,IKZF1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
22807,IKZF2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3595,IL12RB2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
90865,IL33,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3578,IL9,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3608,ILF2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
196294,IMMP1L,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
10989,IMMT,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
54556,ING3,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
84289,ING5,Positive hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000017,CRB
3626,INHBC,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
54617,INO80,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
125476,INO80C,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
283899,INO80E,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
723961,INS-IGF2,Positive hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000017,CRB
3642,INSM1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
253430,IPMK,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3843,IPO5,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
389124,IQCF5,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
128239,IQGAP3,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
79192,IRX1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
81689,ISCA1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
122961,ISCA2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
8515,ITGA10,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
8516,ITGA8,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3687,ITGAX,Positive hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000017,CRB
55677,IWS1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
282973,JAKMIP3,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3725,JUN,Positive hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000017,CRB
10524,KAT5,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
7994,KAT6A,Positive hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000017,CRB
79768,KATNBL1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
9196,KCNAB3,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3754,KCNF1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
131096,KCNH8,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
56660,KCNK12,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
375616,KCP,Positive hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000017,CRB
10945,KDELR1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
23028,KDM1A,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
9682,KDM4A,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
79831,KDM8,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
9710,KIAA0355,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
23247,KIAA0556,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
57482,KIAA1211,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
57648,KIAA1522,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
57670,KIAA1549,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
57691,KIAA1586,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
9928,KIF14,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
547,KIF1A,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
23095,KIF1B,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
11127,KIF3A,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
24137,KIF4A,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3800,KIF5C,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
22920,KIFAP3,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
27252,KLHL20,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
151230,KLHL23,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
51088,KLHL5,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
124751,KRBA2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
11103,KRR1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
196374,KRT78,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
112970,KTI12,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3898,LAD1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
55004,LAMTOR1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
389541,LAMTOR4,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
10542,LAMTOR5,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
23395,LARS2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
51451,LCMT1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
392399,LCN9,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
84458,LCOR,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
753,LDLRAD4,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
79165,LENG1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
114823,LENG8,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
123169,LEO1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3955,LFNG,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
55203,LGI2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
10184,LHFPL2,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
3978,LIG1,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
100129083,LOC100129083,Negative hit with Survival No Antioxidants CRISPRi in Glutamatergic Neuron,CRB:0000018,CRB
