term_id,term_name,genes_associated_in_db,source
C1853736,"Congenital Disorder Of Glycosylation, Type IIB",1,UNIPROT
C1853755,INTELLECTUAL DEVELOPMENTAL DISORDER WITH AUTISM AND SPEECH DELAY,1,UNIPROT
C1853761,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 1",1,UNIPROT
C1853833,"Parkinson Disease 6, Autosomal Recessive Early-Onset",1,UNIPROT
C1853892,Dimethylglycine Dehydrogenase Deficiency,1,UNIPROT
C1853926,NONAKA MYOPATHY,1,UNIPROT
C1853942,"CITRULLINEMIA, TYPE II, NEONATAL-ONSET",1,UNIPROT
C1853995,"SEIZURES, BENIGN FAMILIAL INFANTILE, 2",1,UNIPROT
C1854023,"Spinal muscular atrophy, Jerash type",1,UNIPROT
C1854058,"SPINAL MUSCULAR ATROPHY, LATE-ONSET, FINKEL TYPE",1,UNIPROT
C1854065,LATE-ONSET RETINAL DEGENERATION (disorder),1,UNIPROT
C1854106,"INCLUSION BODY MYOPATHY 3, AUTOSOMAL DOMINANT",1,UNIPROT
C1854107,"Hyperaldosteronism, Familial, Type II",1,UNIPROT
C1854146,"Deafness, Autosomal Dominant 39, with Dentinogenesis Imperfecta 1",1,UNIPROT
C1854150,"Charcot-Marie-Tooth disease, Type 2B2",1,UNIPROT
C1854154,"Charcot-Marie-Tooth disease, Type 2B1",1,UNIPROT
C1854158,"DEAFNESS, AUTOSOMAL DOMINANT 25 (disorder)",1,UNIPROT
C1854260,LEBER CONGENITAL AMAUROSIS 6 (disorder),1,UNIPROT
C1854275,"DEAFNESS, AUTOSOMAL RECESSIVE 26",1,UNIPROT
C1854311,"Cataract, posterior polar, 3",1,UNIPROT
C1854335,"Epilepsy, Nocturnal Frontal Lobe, Type 3",1,UNIPROT
C1854369,Spinocerebellar ataxia 14,1,UNIPROT
C1854416,MACROCEPHALY/AUTISM SYNDROME,1,UNIPROT
C1854442,SPLIT-HAND/FOOT MALFORMATION 4,1,UNIPROT
C1854465,TUBEROUS SCLEROSIS 1 (disorder),1,UNIPROT
C1854466,Temtamy preaxial brachydactyly syndrome,1,UNIPROT
C1854467,"Spastic paraplegia 13, autosomal dominant",1,UNIPROT
C1854469,Noonan Syndrome 2,1,UNIPROT
C1854488,Spinocerebellar ataxia 13,1,UNIPROT
C1854631,"Hypertension, Early-Onset, Autosomal Dominant, with Severe Exacerbation in Pregnancy",1,UNIPROT
C1854664,LETHAL CONGENITAL CONTRACTURE SYNDROME 1,1,UNIPROT
C1854896,Mucolipidosis III Gamma,1,UNIPROT
C1854988,"Molybdenum Cofactor Deficiency, Complementation Group A",1,UNIPROT
C1854989,"Molybdenum Cofactor Deficiency, Complementation Group B",1,UNIPROT
C1854990,"Molybdenum Cofactor Deficiency, Complementation Group C",1,UNIPROT
C1855081,"MICROCEPHALY, PRIMARY AUTOSOMAL RECESSIVE, 1",1,UNIPROT
C1855102,Methylmalonic aciduria cblB type,1,UNIPROT
C1855109,Methylmalonic aciduria cblA type,1,UNIPROT
C1855114,Methylmalonic Aciduria due to Methylmalonyl-CoA Mutase Deficiency,1,UNIPROT
C1855128,"Methylcobalamin Deficiency, CblG Type",1,UNIPROT
C1855305,Ter Haar syndrome,1,UNIPROT
C1855425,Marles Greenberg Persaud syndrome,1,UNIPROT
C1855433,"Mandibulofacial dysostosis, Treacher Collins type, autosomal recessive",1,UNIPROT
C1855548,Laron syndrome type 2,1,UNIPROT
C1855552,Lactic Aciduria due to D-Lactic Acid,1,UNIPROT
C1855577,Erythrocyte Lactate Transporter Defect,1,UNIPROT
C1855627,HAIM-MUNK SYNDROME,1,UNIPROT
C1855663,Kaufman oculocerebrofacial syndrome,1,UNIPROT
C1855722,"Iris Coloboma with Ptosis, Hypertelorism, and Mental Retardation",1,UNIPROT
C1855739,"Indifference to Pain, Congenital, Autosomal Recessive",1,UNIPROT
C1855772,Absent corpus callosum cataract immunodeficiency,1,UNIPROT
C1855794,Bamforth syndrome,1,UNIPROT
C1855796,"Hypoproteinemia, Hypercatabolic",1,UNIPROT
C1855849,"Bartter syndrome, antenatal , type 2",1,UNIPROT
C1855861,"Glycogen Storage Disease 0, Liver",1,UNIPROT
C1855995,L-2-HYDROXYGLUTARIC ACIDURIA,1,UNIPROT
C1856016,HYDROLETHALUS SYNDROME 1,1,UNIPROT
C1856057,"Homocystinuria-Megaloblastic Anemia due to Defect in Cobalamin Metabolism, CblE Complementation Type",1,UNIPROT
C1856058,"HOMOCYSTINURIA DUE TO DEFICIENCY OF N(5,10)-METHYLENETETRAHYDROFOLATE REDUCTASE ACTIVITY",1,UNIPROT
C1856113,Mowat-Wilson syndrome,1,UNIPROT
C1856127,"Bile acid synthesis defect, congenital, 2",1,UNIPROT
C1856245,"Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-Positive, Type II",1,UNIPROT
C1856251,"Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-Positive, Type I",1,UNIPROT
C1856255,"Granulomatous Disease, Chronic, Autosomal Recessive, Cytochrome B-Negative",1,UNIPROT
C1856263,Granulocytopenia with Immunoglobulin Abnormality,1,UNIPROT
C1856273,"46,XY Gonadal Dysgenesis, Complete or Partial, DHH-Related",1,UNIPROT
C1856465,Ghosal Hematodiaphyseal Dysplasia,1,UNIPROT
C1856476,"Gaucher Disease, Type Iiic",1,UNIPROT
C1856603,"Gamma-Glutamylcysteine Synthetase Deficiency, Hemolytic Anemia due to",1,UNIPROT
C1856689,FRIEDREICH ATAXIA 1,1,UNIPROT
C1856716,"Follicle-stimulating hormone deficiency, isolated",1,UNIPROT
C1856718,"Fleck Retina, Familial Benign",1,UNIPROT
C1856728,Fuhrmann syndrome,1,UNIPROT
C1856738,Fibular hypoplasia and complex brachydactyly,1,UNIPROT
C1856897,"Eunuchoidism, familial hypogonadotropic",1,UNIPROT
C1856934,Epidermolysis bullosa with pyloric atresia,1,UNIPROT
C1856972,Encephaloclastic Proliferative Vasculopathy,1,UNIPROT
C1856974,PONTOCEREBELLAR HYPOPLASIA TYPE 4 (disorder),1,UNIPROT
C1857041,"Ectodermal dysplasia, ectrodactyly, and macular dystrophy",1,UNIPROT
C1857069,SCHOPF-SCHULZ-PASSARGE SYNDROME (disorder),1,UNIPROT
C1857093,"DYSTONIA 2, TORSION, AUTOSOMAL RECESSIVE (disorder)",1,UNIPROT
C1857144,"DYSKERATOSIS CONGENITA, AUTOSOMAL RECESSIVE 1",1,UNIPROT
C1857242,"Rhizomelic chondrodysplasia punctata, type 2",1,UNIPROT
C1857253,Dicarboxylicaminoaciduria,1,UNIPROT
C1857277,Donnai-Barrow syndrome,1,UNIPROT
C1857344,Split-Hand-Foot Malformation With Sensorineural Hearing Loss,1,UNIPROT
C1857355,"Leigh syndrome , French Canadian type",1,UNIPROT
C1857423,Cystic Kidney Disease with Ventriculomegaly,1,UNIPROT
C1857451,Acth-Independent Macronodular Adrenal Hyperplasia,1,UNIPROT
C1857512,Temtamy syndrome,1,UNIPROT
C1857569,CORNEAL ENDOTHELIAL DYSTROPHY 2,1,UNIPROT
C1857572,CORNEAL DYSTROPHY AND PERCEPTIVE DEAFNESS,1,UNIPROT
C1857574,CORNEA PLANA 2,1,UNIPROT
C1857587,Orstavik Lindemann Solberg syndrome,1,UNIPROT
C1857618,Achromatopsia 2,1,UNIPROT
C1857663,Yunis Varon syndrome,1,UNIPROT
C1857682,Combined Oxidative Phosphorylation Deficiency 4,1,UNIPROT
C1857728,Hereditary Angioedema Type III,1,UNIPROT
C1857744,"DEAFNESS, AUTOSOMAL RECESSIVE 59",1,UNIPROT
C1857747,NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 2 (disorder),1,UNIPROT
C1857750,"DEAFNESS, AUTOSOMAL RECESSIVE 66",1,UNIPROT
C1857761,Alagille Syndrome 2,1,UNIPROT
C1857777,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 10",1,UNIPROT
C1857779,SENIOR-LOKEN SYNDROME 6,1,UNIPROT
C1857780,JOUBERT SYNDROME 5,1,UNIPROT
C1857853,"Cataract, Congenital Nuclear, Autosomal Recessive 2",1,UNIPROT
C1857941,Brooke-Spiegler syndrome,1,UNIPROT
C1858054,BARDET-BIEDL SYNDROME 6,1,UNIPROT
C1858084,"STICKLER SYNDROME, TYPE II (disorder)",1,UNIPROT
C1858106,"SPASTIC PARAPLEGIA 12, AUTOSOMAL DOMINANT (disorder)",1,UNIPROT
C1858133,"Ichthyosis, Nonlamellar and Nonerythrodermic, Congenital, Autosomal Recessive",1,UNIPROT
C1858154,"CARDIOMYOPATHY, DILATED, 1I",1,UNIPROT
C1858160,"CRANIOSYNOSTOSIS, TYPE 2",1,UNIPROT
C1858172,"Deafness, Autosomal Dominant 20",1,UNIPROT
C1858301,LEBER CONGENITAL AMAUROSIS 5,1,UNIPROT
C1858328,"Bile acid synthesis defect, congenital, 4",1,UNIPROT
C1858338,"Neuropathy, hereditary motor and sensory, Okinawa type",1,UNIPROT
C1858361,"Pyogenic Arthritis, Pyoderma Gangrenosum and Acne",1,UNIPROT
C1858379,"ARRHYTHMOGENIC RIGHT VENTRICULAR DYSPLASIA, FAMILIAL, 5 (disorder)",1,UNIPROT
C1858380,"COLORECTAL CANCER, HEREDITARY NONPOLYPOSIS, TYPE 7 (disorder)",1,UNIPROT
C1858386,Leber Congenital Amaurosis 4,1,UNIPROT
C1858392,NEPHRONOPHTHISIS 3,1,UNIPROT
C1858424,"Cardioencephalomyopathy, Fatal Infantile, due to Cytochrome C Oxidase Deficiency",1,UNIPROT
C1858479,"Spastic paraplegia 11, autosomal recessive",1,UNIPROT
C1858516,"MICROCEPHALY 4, PRIMARY, AUTOSOMAL RECESSIVE",1,UNIPROT
C1858517,SPINAL MUSCULAR ATROPHY WITH RESPIRATORY DISTRESS 1,1,UNIPROT
C1858535,"MICROCEPHALY, PRIMARY AUTOSOMAL RECESSIVE, 2 (disorder)",1,UNIPROT
C1858558,"Rheumatoid Arthritis, Systemic Juvenile",1,UNIPROT
C1858562,"ECTRODACTYLY, ECTODERMAL DYSPLASIA, AND CLEFT LIP/PALATE SYNDROME 3",1,UNIPROT
C1858593,"Limb-girdle muscular dystrophy, type 2E",1,UNIPROT
C1858664,"HEMOCHROMATOSIS, TYPE 3",1,UNIPROT
C1858672,"GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 1",1,UNIPROT
C1858673,"GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 2",1,UNIPROT
C1858674,"GENERALIZED EPILEPSY WITH FEBRILE SEIZURES PLUS, TYPE 3",1,UNIPROT
C1858679,"CATARACT, AUTOSOMAL DOMINANT",1,UNIPROT
C1858680,Familial encephalopathy with neuroserpin inclusion bodies,1,UNIPROT
C1858712,"Spastic paraplegia 10, autosomal dominant",1,UNIPROT
C1858725,"NONCOMPACTION OF LEFT VENTRICULAR MYOCARDIUM, FAMILIAL ISOLATED, AUTOSOMAL DOMINANT 1",1,UNIPROT
C1858763,"Cardiomyopathy, Dilated, 1g",1,UNIPROT
C1858806,CONE-ROD DYSTROPHY 3 (disorder),1,UNIPROT
C1858854,MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS,1,UNIPROT
C1858915,FOCAL SEGMENTAL GLOMERULOSCLEROSIS 2,1,UNIPROT
C1858968,"Autoimmune Lymphoproliferative Syndrome, Type IIA",1,UNIPROT
C1859040,Medullary Cystic Kidney Disease Type 2,1,UNIPROT
C1859062,LONG QT SYNDROME 3,1,UNIPROT
C1859093,"Chorioretinal Dystrophy, Spinocerebellar Ataxia, and Hypogonadotropic Hypogonadism",1,UNIPROT
C1859133,"RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 1",1,UNIPROT
C1859148,"Chondrodysplasia, blomstrand type",1,UNIPROT
C1859198,"CHARCOT-MARIE-TOOTH DISEASE, TYPE 4A (disorder)",1,UNIPROT
C1859298,"SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 2",1,UNIPROT
C1859305,Cerebellar Ataxia and Hypogonadotropic Hypogonadism,1,UNIPROT
C1859309,Syndactyly Cenani Lenz type,1,UNIPROT
C1859330,"Cardiac Valvular Defect, Developmental",1,UNIPROT
C1859353,"Candidiasis, Familial, 2",1,UNIPROT
C1859372,Calcification of Joints and Arteries,1,UNIPROT
C1859405,Bowen-Conradi syndrome,1,UNIPROT
C1859486,BIETTI CRYSTALLINE CORNEORETINAL DYSTROPHY,1,UNIPROT
C1859499,3-methylcrotonyl CoA carboxylase 2 deficiency,1,UNIPROT
C1859564,Bardet-Biedl syndrome 3,1,UNIPROT
C1859565,BARDET-BIEDL SYNDROME 7,1,UNIPROT
C1859567,BARDET-BIEDL SYNDROME 9,1,UNIPROT
C1859568,BARDET-BIEDL SYNDROME 10,1,UNIPROT
C1859569,BARDET-BIEDL SYNDROME 11,1,UNIPROT
C1859570,BARDET-BIEDL SYNDROME 12,1,UNIPROT
C1859598,"ATAXIA, EARLY-ONSET, WITH OCULOMOTOR APRAXIA AND HYPOALBUMINEMIA",1,UNIPROT
C1859721,"ARTHROGRYPOSIS MULTIPLEX CONGENITA, NEUROGENIC TYPE (disorder)",1,UNIPROT
C1859722,"Arthrogryposis, renal dysfunction, and cholestasis 1",1,UNIPROT
C1859726,ARTERIAL TORTUOSITY SYNDROME,1,UNIPROT
C1859773,"Microphthalmia, Syndromic 3",1,UNIPROT
C1859817,2-AMINOADIPIC 2-OXOADIPIC ACIDURIA,1,UNIPROT
C1859844,"LEBER CONGENITAL AMAUROSIS, TYPE II (disorder)",1,UNIPROT
C1859877,Alopecia universalis congenita,1,UNIPROT
C1859878,Alopecia-Mental Retardation Syndrome 1,1,UNIPROT
C1859966,"Neutropenia, Severe Congenital, Autosomal Dominant 1",1,UNIPROT
C1860042,Antley-Bixler Syndrome with Disordered Steroidogenesis,1,UNIPROT
C1860224,ABLEPHARON-MACROSTOMIA SYNDROME,1,UNIPROT
C1860238,"WOOLLY HAIR, AUTOSOMAL DOMINANT",1,UNIPROT
C1860339,"WAARDENBURG SYNDROME, TYPE IIA",1,UNIPROT
C1860405,Snowflake vitreoretinal degeneration,1,UNIPROT
C1860707,TUBEROUS SCLEROSIS 2 (disorder),1,UNIPROT
C1860752,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 7",1,UNIPROT
C1860808,Triosephosphate Isomerase Deficiency,1,UNIPROT
C1860823,"Trichorhinophalangeal Syndrome, Type III",1,UNIPROT
C1860896,"COLORECTAL CANCER, HEREDITARY NONPOLYPOSIS, TYPE 6",1,UNIPROT
C1860991,NOONAN SYNDROME 3,1,UNIPROT
C1861065,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 9",1,UNIPROT
C1861171,THROMBOPHILIA DUE TO ACTIVATED PROTEIN C RESISTANCE (disorder),1,UNIPROT
C1861303,"SYNOVITIS, GRANULOMATOUS, WITH UVEITIS AND CRANIAL NEUROPATHIES (disorder)",1,UNIPROT
C1861305,TARSAL-CARPAL COALITION SYNDROME,1,UNIPROT
C1861348,"Syndactyly, type v",1,UNIPROT
C1861366,"SYNDACTYLY, TYPE III",1,UNIPROT
C1861451,Stormorken Syndrome,1,UNIPROT
C1861453,Pseudohyperkalemia Cardiff,1,UNIPROT
C1861455,STOMATOCYTOSIS I,1,UNIPROT
C1861456,Stiff Skin Syndrome,1,UNIPROT
C1861678,"Charcot-Marie-Tooth Disease, Axonal, Type 2a1",1,UNIPROT
C1861689,"KLIPPEL-FEIL SYNDROME, AUTOSOMAL DOMINANT",1,UNIPROT
C1861732,SPINOCEREBELLAR ATAXIA 29,1,UNIPROT
C1861825,"CATARACT, POSTERIOR POLAR, 1",1,UNIPROT
C1861828,"Cataract, Zonular Pulverulent 1",1,UNIPROT
C1861848,PARAGANGLIOMAS 4,1,UNIPROT
C1861861,"CARDIOMYOPATHY, FAMILIAL RESTRICTIVE, 1 (disorder)",1,UNIPROT
C1861862,Familial Hypertrophic Cardiomyopathy Type 4,1,UNIPROT
C1861863,"CARDIOMYOPATHY, FAMILIAL HYPERTROPHIC, 3 (disorder)",1,UNIPROT
C1861864,"Cardiomyopathy, Familial Hypertrophic, 2",1,UNIPROT
C1861922,CAMPOMELIC DYSPLASIA,1,UNIPROT
C1862103,Brachydactyly type C,1,UNIPROT
C1862151,"BRACHYDACTYLY, TYPE A1 (disorder)",1,UNIPROT
C1862170,Brachydactyly with hypertension,1,UNIPROT
C1862382,SVEINSSON CHORIORETINAL ATROPHY,1,UNIPROT
C1862394,"Atrial Fibrillation, Familial, 4",1,UNIPROT
C1862472,Oculomelic amyoplasia,1,UNIPROT
C1862871,"ANHIDROSIS, ISOLATED, WITH NORMAL SWEAT GLANDS",1,UNIPROT
C1863051,ALZHEIMER DISEASE 2,1,UNIPROT
C1863204,ADULT SYNDROME,1,UNIPROT
C1863224,"Adenosine Triphosphate, Elevated, Of Erythrocytes",1,UNIPROT
C1863236,"SCID Due to ADA Deficiency, Early-Onset",1,UNIPROT
C1863512,"HYPERCHOLESTEROLEMIA, AUTOSOMAL RECESSIVE",1,UNIPROT
C1863534,Stargardt disease 4,1,UNIPROT
C1863551,"HYPERCHOLESTEROLEMIA, AUTOSOMAL DOMINANT, 3",1,UNIPROT
C1863599,Hereditary Myopathy with Early Respiratory Failure,1,UNIPROT
C1863616,ACROMELIC FRONTONASAL DYSOSTOSIS,1,UNIPROT
C1863634,Cone-Rod Dystrophy 7,1,UNIPROT
C1863659,"DEAFNESS, AUTOSOMAL DOMINANT 17",1,UNIPROT
C1863688,"Xanthinuria, Type II",1,UNIPROT
C1863704,"Spastic paraplegia 8, autosomal dominant",1,UNIPROT
C1863727,"HEMOPHAGOCYTIC LYMPHOHISTIOCYTOSIS, FAMILIAL, 2",1,UNIPROT
C1863732,Spondyloepimetaphyseal dysplasia with multiple dislocations,1,UNIPROT
C1863878,"Arhinia, choanal atresia, and microphthalmia",1,UNIPROT
C1863926,"GLAUCOMA 1, OPEN ANGLE, F (disorder)",1,UNIPROT
C1863959,"Hyperthyroidism, Familial Gestational",1,UNIPROT
C1864002,GRACILE SYNDROME (disorder),1,UNIPROT
C1864041,CEREBRAL CAVERNOUS MALFORMATIONS 2,1,UNIPROT
C1864148,"MECKEL SYNDROME, TYPE 2",1,UNIPROT
C1864205,"Macular Degeneration, Age-Related, 1",1,UNIPROT
C1864233,ENDPLATE ACETYLCHOLINESTERASE DEFICIENCY (disorder),1,UNIPROT
C1864356,"ACROMESOMELIC DYSPLASIA, MAROTEAUX TYPE",1,UNIPROT
C1864389,PREMATURE CHROMATID SEPARATION TRAIT,1,UNIPROT
C1864436,Muenke Syndrome,1,UNIPROT
C1864445,Histiocytosis with joint contractures and sensorineural deafness,1,UNIPROT
C1864446,Retinitis Pigmentosa 25,1,UNIPROT
C1864497,PSORIASIS 2,1,UNIPROT
C1864498,"RENAL TUBULAR ACIDOSIS, DISTAL, AUTOSOMAL RECESSIVE",1,UNIPROT
C1864567,"CATARACT, POSTERIOR POLAR, 4 (disorder)",1,UNIPROT
C1864621,RETINITIS PIGMENTOSA 36,1,UNIPROT
C1864623,"DIABETES MELLITUS, TRANSIENT NEONATAL, 3 (disorder)",1,UNIPROT
C1864651,"GAUCHER DISEASE, ATYPICAL, DUE TO SAPOSIN C DEFICIENCY",1,UNIPROT
C1864652,"Growth and mental retardation, mandibulofacial dysostosis, microcephaly, and cleft palate",1,UNIPROT
C1864663,HYPOMYELINATION AND CONGENITAL CATARACT,1,UNIPROT
C1864668,"Progressive External Ophthalmoplegia with Mitochondrial DNA Deletions, Autosomal Dominant, 4",1,UNIPROT
C1864669,NEURONAL CEROID LIPOFUSCINOSIS DUE TO CATHEPSIN D DEFICIENCY,1,UNIPROT
C1864689,"MICROPHTHALMIA, SYNDROMIC 6 (disorder)",1,UNIPROT
C1864690,"Microphthalmia, Syndromic 5",1,UNIPROT
C1864694,Complement Component 7 Deficiency,1,UNIPROT
C1864720,"MICROPHTHALMIA, ISOLATED 2",1,UNIPROT
C1864721,"Microphthalmia, Isolated, with Coloboma 3",1,UNIPROT
C1864723,Pyridoxamine 5-Prime-Phosphate Oxidase Deficiency,1,UNIPROT
C1864746,"Deafness, Autosomal Recessive 53",1,UNIPROT
C1864761,"Thyroid Hormone Metabolism, Abnormal",1,UNIPROT
C1864818,"DEAFNESS, AUTOSOMAL RECESSIVE 42 (disorder)",1,UNIPROT
C1864827,HOLOPROSENCEPHALY 5,1,UNIPROT
C1864839,"MATURITY-ONSET DIABETES OF THE YOUNG, TYPE 7 (disorder)",1,UNIPROT
C1864840,Combined Oxidative Phosphorylation Deficiency 3,1,UNIPROT
C1864850,"Arrhythmogenic Right Ventricular Dysplasia, Familial, 11",1,UNIPROT
C1864852,CATSHL syndrome,1,UNIPROT
C1864861,"Tumoral Calcinosis, Normophosphatemic, Familial",1,UNIPROT
C1864869,"Night Blindness, Congenital Stationary, Autosomal Dominant 1",1,UNIPROT
C1864870,"Night Blindness, Congenital Stationary, Autosomal Dominant 3",1,UNIPROT
C1864872,"Spondyloepimetaphyseal dysplasia, Genevieve type",1,UNIPROT
C1864908,"Cataract, autosomal recessive congenital 2",1,UNIPROT
C1864910,"Glutamine deficiency, congenital",1,UNIPROT
C1864912,2-Methylbutyryl-CoA Dehydrogenase Deficiency,1,UNIPROT
C1864923,Northern epilepsy syndrome,1,UNIPROT
C1864948,"Hyperinsulinemic Hypoglycemia, Familial, 4",1,UNIPROT
C1864952,"Hyperinsulinemic Hypoglycemia, Familial, 5",1,UNIPROT
C1864987,"Migraine, Familial Hemiplegic, 3",1,UNIPROT
C1864997,Majeed syndrome,1,UNIPROT
C1865018,Short QT Syndrome 3,1,UNIPROT
C1865019,SHORT QT SYNDROME 2 (disorder),1,UNIPROT
C1865020,Short QT Syndrome 1,1,UNIPROT
C1865044,PARIETAL FORAMINA 2,1,UNIPROT
C1865070,"SCAPHOCEPHALY, MAXILLARY RETRUSION, AND MENTAL RETARDATION",1,UNIPROT
C1865143,BRANCHIOOTIC SYNDROME 1,1,UNIPROT
C1865145,Congenital disorder of glycosylation type 1B,1,UNIPROT
C1865233,"Muscular Dystrophy, Congenital, Megaconial Type",1,UNIPROT
C1865234,"ICHTHYOSIS, HYSTRIX-LIKE, WITH DEAFNESS",1,UNIPROT
C1865270,"BARTTER SYNDROME, TYPE 4A",1,UNIPROT
C1865285,Megalencephaly cutis marmorata telangiectatica congenita,1,UNIPROT
C1865290,"Hyperinsulinemic hypoglycemia, familial, 3",1,UNIPROT
C1865322,"MIGRAINE, FAMILIAL HEMIPLEGIC, 2",1,UNIPROT
C1865343,OSSIFICATION OF THE POSTERIOR LONGITUDINAL LIGAMENT OF SPINE,1,UNIPROT
C1865349,Ethylmalonic encephalopathy,1,UNIPROT
C1865366,"Deafness, Autosomal Dominant 15",1,UNIPROT
C1865370,Severe combined immunodeficiency with sensitivity to ionizing radiation,1,UNIPROT
C1865409,"Amyotrophic Lateral Sclerosis 4, Juvenile",1,UNIPROT
C1865596,Desmosterolosis,1,UNIPROT
C1865614,"HEMOCHROMATOSIS, TYPE 2A",1,UNIPROT
C1865616,"HEMOCHROMATOSIS, TYPE 2B",1,UNIPROT
C1865639,Gracile bone dysplasia,1,UNIPROT
C1865643,"Cholestasis, progressive familial intrahepatic 3",1,UNIPROT
C1865644,"Plantar Lipomatosis, Unusual Facies, and Developmental Delay",1,UNIPROT
C1865695,"Spondylometaphyseal dysplasia, axial",1,UNIPROT
C1865794,RHYNS syndrome,1,UNIPROT
C1865832,"Spondyloepimetaphyseal Dysplasia, Missouri Type",1,UNIPROT
C1865869,CONE DYSTROPHY 3 (disorder),1,UNIPROT
C1865872,NEPHRONOPHTHISIS 2,1,UNIPROT
C1865885,"Usher Syndrome, Type IF",1,UNIPROT
C1865915,"FIBROSIS OF EXTRAOCULAR MUSCLES, CONGENITAL, 2",1,UNIPROT
C1865926,"Infantile convulsions and paroxysmal choreoathetosis, familial (disorder)",1,UNIPROT
C1865951,"Ectodermal Dysplasia, Pure Hair-Nail Type",1,UNIPROT
C1865974,"Hypomagnesemia 1, Intestinal",1,UNIPROT
C1866039,"EPISODIC ATAXIA, TYPE 5",1,UNIPROT
C1866053,"Deafness, Congenital Heart Defects, and Posterior Embryotoxon",1,UNIPROT
C1866075,GLOMERULOPATHY WITH FIBRONECTIN DEPOSITS 2 (disorder),1,UNIPROT
C1866078,"Cataract, Zonular Pulverulent 3",1,UNIPROT
C1866094,"DEAFNESS, AUTOSOMAL RECESSIVE 15",1,UNIPROT
C1866095,"Deafness, Autosomal Dominant 13",1,UNIPROT
C1866174,Phosphoglycerate Dehydrogenase Deficiency,1,UNIPROT
C1866176,EXUDATIVE VITREORETINOPATHY 4 (disorder),1,UNIPROT
C1866182,Penttinen-Aula syndrome,1,UNIPROT
C1866282,"CEROID LIPOFUSCINOSIS, NEURONAL, 6",1,UNIPROT
C1866293,Retinal cone dystrophy 2,1,UNIPROT
C1866294,"EHLERS-DANLOS SYNDROME, MUSCULOCONTRACTURAL TYPE 1",1,UNIPROT
C1866495,"Bartter syndrome, antenatal type 1",1,UNIPROT
C1866504,Photosensitive Trichothiodystrophy,1,UNIPROT
C1866552,PARAGANGLIOMAS 2 (disorder),1,UNIPROT
C1866558,"Neural tube defect, folate-sensitive",1,UNIPROT
C1866636,"CHARCOT-MARIE-TOOTH DISEASE, TYPE 4C",1,UNIPROT
C1866785,Spheroid body myopathy,1,UNIPROT
C1866810,ELLIPTOCYTOSIS 3,1,UNIPROT
C1866855,"Spastic paraplegia 4, autosomal dominant",1,UNIPROT
C1866994,Ulnar-mammary syndrome,1,UNIPROT
C1867005,"Scapuloperoneal Syndrome, Neurogenic, Kaeser Type",1,UNIPROT
C1867020,SCALP-EAR-NIPPLE SYNDROME,1,UNIPROT
C1867155,RING DERMOID OF CORNEA,1,UNIPROT
C1867299,Retinitis Pigmentosa 10,1,UNIPROT
C1867300,RETINITIS PIGMENTOSA 9,1,UNIPROT
C1867440,"Multiple Pterygium Syndrome, Autosomal Dominant",1,UNIPROT
C1867801,"Preaxial deficiency, postaxial polydactyly and hypospadias",1,UNIPROT
C1867904,LONG QT SYNDROME 5,1,UNIPROT
C1867981,"POROKERATOSIS, DISSEMINATED SUPERFICIAL ACTINIC, 1",1,UNIPROT
C1868118,Orofaciodigital syndrome 5,1,UNIPROT
C1868193,"PNEUMOTHORAX, PRIMARY SPONTANEOUS",1,UNIPROT
C1868310,Pigmented Paravenous Chorioretinal Atrophy,1,UNIPROT
C1868570,CHAR SYNDROME,1,UNIPROT
C1868594,Perry Syndrome,1,UNIPROT
C1868595,"PARKINSON DISEASE 1, AUTOSOMAL DOMINANT (disorder)",1,UNIPROT
C1868599,PARIETAL FORAMINA 1,1,UNIPROT
C1868616,Parastremmatic dwarfism,1,UNIPROT
C1868675,"PARKINSON DISEASE 2, AUTOSOMAL RECESSIVE JUVENILE",1,UNIPROT
C1868678,"THANATOPHORIC DYSPLASIA, TYPE I (disorder)",1,UNIPROT
C1868679,"GRISCELLI SYNDROME, TYPE 2",1,UNIPROT
C1868681,DYSTONIA 12,1,UNIPROT
C1869118,"HYPOTHYROIDISM, CONGENITAL, DUE TO THYROID DYSGENESIS",1,UNIPROT
C1869123,Limb-girdle muscular dystrophy type 2A,1,UNIPROT
C1876161,"CEROID LIPOFUSCINOSIS, NEURONAL, 2",1,UNIPROT
C1876182,"NIGHT BLINDNESS, CONGENITAL STATIONARY, AUTOSOMAL DOMINANT 2",1,UNIPROT
C1876203,Frontonasal dysplasia,1,UNIPROT
C1879286,Hereditary bundle branch system defect,1,UNIPROT
C1956125,Alagille Syndrome 1,1,UNIPROT
